base_trial_name,session_id,repeat_instance_index,trial_order_position,symmetry_transform
T4B,276,0,36,7
T2C,276,0,37,6
T12,276,0,38,6
T17,276,0,39,1
T4E,276,0,40,2
T24,276,0,41,4
T5E,276,0,42,3
T20,276,0,43,1
T11,276,2,44,4
T25,276,0,45,7
T6B,276,0,46,3
T1D,276,0,47,1
T9,276,3,48,0
T10,276,3,49,5
T19,276,0,50,2
T33,276,0,51,1
T5B,276,0,52,0
T1A,276,0,53,6
T2A,276,0,54,4
T29,276,0,55,4
T6A,276,0,56,2
T23,276,0,57,4
T34,276,0,58,1
T11,276,3,59,5
T22,276,0,60,7
T14,276,0,61,5
T8C,276,0,62,2
T9,276,4,63,1
T10,276,4,64,6
T7B,276,0,65,5
T5A,276,0,66,7
T18,276,0,67,4
T2D,276,0,68,7
T1B,276,0,69,7
T7D,276,0,70,7
T32,276,0,71,7
T6C,276,0,72,4
T5F,276,0,73,4
T11,276,4,74,6
T5F,277,0,1,1
T3A,277,0,2,1
T2B,277,0,3,2
T4F,277,0,4,0
T7D,277,0,5,4
T11,277,0,6,7
T8C,277,0,7,7
T14,277,0,8,2
T33,277,0,9,6
T6C,277,0,10,1
T9,277,0,11,2
T22,277,0,12,4
T1A,277,0,13,3
T10,277,0,14,7
T3C,277,0,15,3
T30,277,0,16,1
T5E,277,0,17,0
T6D,277,0,18,2
T15,277,0,19,1
T2C,277,0,20,3
T11,277,1,21,0
T32,277,0,22,4
T8D,277,0,23,0
T4E,277,0,24,7
T34,277,0,25,6
T9,277,1,26,3
T5D,277,0,27,7
T8A,277,0,28,5
T10,277,1,29,0
T26,277,0,30,4
T5B,277,0,31,5
T18,277,0,32,1
T7B,277,0,33,2
T17,277,0,34,6
T5A,277,0,35,4
T11,277,2,36,1
T29,277,0,37,1
T31,277,0,38,4
T8B,277,0,39,6
T2D,277,0,40,4
T9,277,2,41,4
T6A,277,0,42,7
T16,277,0,43,4
T10,277,2,44,1
T23,277,0,45,1
T6B,277,0,46,0
T7A,277,0,47,1
T13,277,0,48,1
T20,277,0,49,6
T1C,277,0,50,5
T11,277,3,51,2
T25,277,0,52,4
T4A,277,0,53,3
T1D,277,0,54,6
T2A,277,0,55,1
T9,277,3,56,5
T3D,277,0,57,4
T27,277,0,58,4
T10,277,3,59,2
T28,277,0,60,6
T4C,277,0,61,5
T5C,277,0,62,6
T4B,277,0,63,4
T24,277,0,64,1
T4D,277,0,65,6
T11,277,4,66,3
T1B,277,0,67,4
T12,277,0,68,3
T21,277,0,69,1
T7C,277,0,70,3
T9,277,4,71,6
T3B,277,0,72,2
T19,277,0,73,7
T10,277,4,74,3
T11,278,0,1,3
T30,278,0,2,5
T25,278,0,3,0
T1A,278,0,4,7
T5C,278,0,5,2
T1D,278,0,6,2
T5F,278,0,7,5
T27,278,0,8,0
T9,278,0,9,6
T34,278,0,10,2
T5D,278,0,11,3
T26,278,0,12,0
T7A,278,0,13,5
T10,278,0,14,3
T15,278,0,15,5
T11,278,1,16,4
T4E,278,0,17,3
T6C,278,0,18,5
T1C,278,0,19,1
T8B,278,0,20,2
T5A,278,0,21,0
T2A,278,0,22,5
T7D,278,0,23,0
T9,278,1,24,7
T21,278,0,25,5
T1B,278,0,26,0
T19,278,0,27,3
T6D,278,0,28,6
T10,278,1,29,4
T3A,278,0,30,5
T11,278,2,31,5
T32,278,0,32,0
T4B,278,0,33,0
T5E,278,0,34,4
T2D,278,0,35,0
T13,278,0,36,5
T16,278,0,37,0
T4A,278,0,38,7
T9,278,2,39,0
T6B,278,0,40,4
T3D,278,0,41,0
T6A,278,0,42,3
T7C,278,0,43,7
T10,278,2,44,5
T18,278,0,45,5
T11,278,3,46,6
T8C,278,0,47,3
T20,278,0,48,2
T29,278,0,49,5
T3B,278,0,50,6
T24,278,0,51,5
T12,278,0,52,7
T5B,278,0,53,1
T9,278,3,54,1
T28,278,0,55,2
T4F,278,0,56,4
T31,278,0,57,0
T8A,278,0,58,1
T10,278,3,59,6
T22,278,0,60,0
T11,278,4,61,7
T3C,278,0,62,7
T14,278,0,63,6
T4C,278,0,64,1
T8D,278,0,65,4
T2C,278,0,66,7
T23,278,0,67,5
T4D,278,0,68,2
T9,278,4,69,2
T7B,278,0,70,6
T33,278,0,71,2
T2B,278,0,72,6
T17,278,0,73,2
T10,278,4,74,7
T12,279,0,1,0
T2A,279,0,2,6
T27,279,0,3,1
T16,279,0,4,1
T8C,279,0,5,4
T22,279,0,6,1
T26,279,0,7,1
T31,279,0,8,1
T9,279,0,9,7
T13,279,0,10,6
T34,279,0,11,3
T25,279,0,12,1
T11,279,0,13,4
T10,279,0,14,4
T6B,279,0,15,5
T3A,279,0,16,6
T8A,279,0,17,2
T5B,279,0,18,2
T19,279,0,19,4
T17,279,0,20,3
T2D,279,0,21,1
T4D,279,0,22,3
T1D,279,0,23,3
T9,279,1,24,0
T7A,279,0,25,6
T3D,279,0,26,1
T5E,279,0,27,5
T11,279,1,28,5
T10,279,1,29,5
T30,279,0,30,6
T21,279,0,31,6
T4C,279,0,32,2
T2C,279,0,33,0
T7D,279,0,34,1
T33,279,0,35,3
T7C,279,0,36,0
T4B,279,0,37,1
T18,279,0,38,6
T9,279,2,39,1
T3C,279,0,40,0
T5F,279,0,41,6
T8D,279,0,42,5
T11,279,2,43,6
T10,279,2,44,6
T24,279,0,45,6
T14,279,0,46,7
T1A,279,0,47,0
T4A,279,0,48,0
T6A,279,0,49,4
T1B,279,0,50,1
T5C,279,0,51,3
T3B,279,0,52,7
T23,279,0,53,6
T9,279,3,54,2
T6D,279,0,55,7
T28,279,0,56,3
T7B,279,0,57,7
T11,279,3,58,7
T10,279,3,59,7
T2B,279,0,60,7
T4E,279,0,61,4
T8B,279,0,62,3
T15,279,0,63,6
T1C,279,0,64,2
T32,279,0,65,1
T5D,279,0,66,4
T29,279,0,67,6
T5A,279,0,68,1
T9,279,4,69,3
T6C,279,0,70,6
T4F,279,0,71,5
T20,279,0,72,3
T11,279,4,73,0
T10,279,4,74,0
T25,280,0,1,2
T12,280,0,2,1
T8D,280,0,3,6
T3D,280,0,4,2
T4B,280,0,5,2
T15,280,0,6,7
T9,280,0,7,0
T13,280,0,8,7
T10,280,0,9,5
T7A,280,0,10,7
T5B,280,0,11,3
T1C,280,0,12,3
T11,280,0,13,5
T7D,280,0,14,2
T4D,280,0,15,4
T5D,280,0,16,5
T4E,280,0,17,5
T6D,280,0,18,0
T5F,280,0,19,7
T2A,280,0,20,7
T19,280,0,21,5
T9,280,1,22,1
T4F,280,0,23,6
T10,280,1,24,6
T2D,280,0,25,2
T6C,280,0,26,7
T28,280,0,27,4
T11,280,1,28,6
T4C,280,0,29,3
T6B,280,0,30,6
T26,280,0,31,2
T8C,280,0,32,5
T7C,280,0,33,1
T22,280,0,34,2
T7B,280,0,35,0
T31,280,0,36,2
T9,280,2,37,2
T3C,280,0,38,1
T10,280,2,39,7
T5C,280,0,40,4
T33,280,0,41,4
T18,280,0,42,7
T11,280,2,43,7
T1B,280,0,44,2
T32,280,0,45,2
T23,280,0,46,7
T5E,280,0,47,6
T3B,280,0,48,0
T20,280,0,49,4
T8A,280,0,50,3
T4A,280,0,51,1
T9,280,3,52,3
T17,280,0,53,4
T10,280,3,54,0
T30,280,0,55,7
T5A,280,0,56,2
T6A,280,0,57,5
T11,280,3,58,0
T8B,280,0,59,4
T1D,280,0,60,4
T1A,280,0,61,1
T21,280,0,62,7
T34,280,0,63,4
T29,280,0,64,7
T2B,280,0,65,0
T14,280,0,66,0
T9,280,4,67,4
T27,280,0,68,2
T10,280,4,69,1
T3A,280,0,70,7
T2C,280,0,71,1
T16,280,0,72,2
T11,280,4,73,1
T24,280,0,74,7
T1D,281,0,1,5
T32,281,0,2,3
T19,281,0,3,6
T3D,281,0,4,3
T21,281,0,5,0
T1A,281,0,6,2
T4D,281,0,7,5
T2A,281,0,8,0
T9,281,0,9,1
T11,281,0,10,6
T6D,281,0,11,1
T5D,281,0,12,6
T2C,281,0,13,2
T10,281,0,14,6
T4B,281,0,15,3
T7D,281,0,16,3
T8C,281,0,17,6
T2D,281,0,18,3
T6C,281,0,19,0
T13,281,0,20,0
T5C,281,0,21,5
T3A,281,0,22,0
T28,281,0,23,5
T9,281,1,24,2
T11,281,1,25,7
T1C,281,0,26,4
T2B,281,0,27,1
T8A,281,0,28,4
T10,281,1,29,7
T27,281,0,30,3
T24,281,0,31,0
T33,281,0,32,5
T4C,281,0,33,4
T16,281,0,34,3
T17,281,0,35,5
T5B,281,0,36,4
T7C,281,0,37,2
T14,281,0,38,1
T9,281,2,39,3
T11,281,2,40,0
T8D,281,0,41,7
T4A,281,0,42,2
T5F,281,0,43,0
T10,281,2,44,0
T4E,281,0,45,6
T12,281,0,46,2
T1B,281,0,47,3
T22,281,0,48,3
T5E,281,0,49,7
T6B,281,0,50,7
T7B,281,0,51,1
T6A,281,0,52,6
T7A,281,0,53,0
T9,281,3,54,4
T11,281,3,55,1
T29,281,0,56,0
T23,281,0,57,0
T3B,281,0,58,1
T10,281,3,59,1
T26,281,0,60,3
T5A,281,0,61,3
T4F,281,0,62,7
T30,281,0,63,0
T18,281,0,64,0
T15,281,0,65,0
T31,281,0,66,3
T34,281,0,67,5
T25,281,0,68,3
T9,281,4,69,5
T11,281,4,70,2
T8B,281,0,71,5
T20,281,0,72,5
T3C,281,0,73,2
T10,281,4,74,2
T25,282,0,1,4
T14,282,0,2,2
T27,282,0,3,4
T7D,282,0,4,4
T1A,282,0,5,3
T7B,282,0,6,2
T3D,282,0,7,4
T10,282,0,8,7
T6A,282,0,9,7
T13,282,0,10,1
T9,282,0,11,2
T11,282,0,12,7
T12,282,0,13,3
T30,282,0,14,1
T8C,282,0,15,7
T33,282,0,16,6
T4E,282,0,17,7
T28,282,0,18,6
T7C,282,0,19,3
T5D,282,0,20,7
T4F,282,0,21,0
T32,282,0,22,4
T10,282,1,23,0
T17,282,0,24,6
T15,282,0,25,1
T9,282,1,26,3
T11,282,1,27,0
T5C,282,0,28,6
T4C,282,0,29,5
T19,282,0,30,7
T2D,282,0,31,4
T26,282,0,32,4
T8D,282,0,33,0
T4D,282,0,34,6
T1D,282,0,35,6
T2B,282,0,36,2
T24,282,0,37,1
T10,282,2,38,1
T18,282,0,39,1
T31,282,0,40,4
T9,282,2,41,4
T11,282,2,42,1
T6C,282,0,43,1
T3B,282,0,44,2
T4B,282,0,45,4
T20,282,0,46,6
T6B,282,0,47,0
T8B,282,0,48,6
T16,282,0,49,4
T8A,282,0,50,5
T22,282,0,51,4
T3A,282,0,52,1
T10,282,3,53,2
T1B,282,0,54,4
T29,282,0,55,1
T9,282,3,56,5
T11,282,3,57,2
T5A,282,0,58,4
T21,282,0,59,1
T4A,282,0,60,3
T5B,282,0,61,5
T2A,282,0,62,1
T34,282,0,63,6
T3C,282,0,64,3
T6D,282,0,65,2
T2C,282,0,66,3
T23,282,0,67,1
T10,282,4,68,3
T7A,282,0,69,1
T1C,282,0,70,5
T9,282,4,71,6
T11,282,4,72,3
T5F,282,0,73,1
T5E,282,0,74,0
T8B,283,0,1,7
T1C,283,0,2,6
T8D,283,0,3,1
T4D,283,0,4,7
T2A,283,0,5,2
T17,283,0,6,7
T14,283,0,7,3
T1A,283,0,8,4
T11,283,0,9,0
T15,283,0,10,2
T10,283,0,11,0
T26,283,0,12,5
T9,283,0,13,3
T30,283,0,14,2
T31,283,0,15,5
T25,283,0,16,5
T4E,283,0,17,0
T6D,283,0,18,3
T5D,283,0,19,0
T24,283,0,20,2
T7B,283,0,21,3
T27,283,0,22,5
T5E,283,0,23,1
T11,283,1,24,1
T8C,283,0,25,0
T10,283,1,26,1
T4C,283,0,27,6
T9,283,1,28,4
T33,283,0,29,7
T22,283,0,30,5
T2C,283,0,31,4
T23,283,0,32,2
T7A,283,0,33,2
T2D,283,0,34,5
T16,283,0,35,5
T8A,283,0,36,6
T29,283,0,37,2
T34,283,0,38,7
T11,283,2,39,2
T3A,283,0,40,2
T10,283,2,41,2
T32,283,0,42,5
T9,283,2,43,5
T2B,283,0,44,3
T19,283,0,45,0
T6C,283,0,46,2
T18,283,0,47,2
T5F,283,0,48,2
T4F,283,0,49,1
T5A,283,0,50,5
T1B,283,0,51,5
T7D,283,0,52,5
T3B,283,0,53,3
T11,283,3,54,3
T28,283,0,55,7
T10,283,3,56,3
T5B,283,0,57,6
T9,283,3,58,6
T13,283,0,59,2
T5C,283,0,60,7
T20,283,0,61,7
T3D,283,0,62,5
T6B,283,0,63,1
T21,283,0,64,2
T3C,283,0,65,4
T1D,283,0,66,7
T4A,283,0,67,4
T12,283,0,68,4
T11,283,4,69,4
T4B,283,0,70,5
T10,283,4,71,4
T7C,283,0,72,4
T9,283,4,73,7
T6A,283,0,74,0
T19,285,0,1,1
T1A,285,0,2,5
T13,285,0,3,3
T11,285,0,4,1
T9,285,0,5,4
T8C,285,0,6,1
T24,285,0,7,3
T7C,285,0,8,5
T2A,285,0,9,3
T1D,285,0,10,0
T10,285,0,11,1
T20,285,0,12,0
T8A,285,0,13,7
T3A,285,0,14,3
T2C,285,0,15,5
T7D,285,0,16,6
T5F,285,0,17,3
T33,285,0,18,0
T11,285,1,19,2
T9,285,1,20,5
T4B,285,0,21,6
T32,285,0,22,6
T31,285,0,23,6
T28,285,0,24,0
T7A,285,0,25,3
T10,285,1,26,2
T4C,285,0,27,7
T3D,285,0,28,6
T4F,285,0,29,2
T22,285,0,30,6
T15,285,0,31,3
T27,285,0,32,6
T1C,285,0,33,7
T11,285,2,34,3
T9,285,2,35,6
T8D,285,0,36,2
T6D,285,0,37,4
T3B,285,0,38,4
T4E,285,0,39,1
T8B,285,0,40,0
T10,285,2,41,3
T2B,285,0,42,4
T5E,285,0,43,2
T23,285,0,44,3
T21,285,0,45,3
T2D,285,0,46,6
T7B,285,0,47,4
T5B,285,0,48,7
T11,285,3,49,4
T9,285,3,50,7
T18,285,0,51,3
T6B,285,0,52,2
T4D,285,0,53,0
T17,285,0,54,0
T29,285,0,55,3
T10,285,3,56,4
T6C,285,0,57,3
T34,285,0,58,0
T6A,285,0,59,1
T4A,285,0,60,5
T30,285,0,61,3
T14,285,0,62,4
T16,285,0,63,6
T11,285,4,64,5
T9,285,4,65,0
T5C,285,0,66,0
T1B,285,0,67,6
T12,285,0,68,5
T25,285,0,69,6
T26,285,0,70,6
T10,285,4,71,5
T3C,285,0,72,5
T5D,285,0,73,1
T5A,285,0,74,6
T10,286,0,1,2
T18,286,0,2,4
T11,286,0,3,2
T23,286,0,4,4
T4E,286,0,5,2
T6C,286,0,6,4
T29,286,0,7,4
T8B,286,0,8,1
T33,286,0,9,1
T4A,286,0,10,6
T19,286,0,11,2
T1B,286,0,12,7
T5F,286,0,13,4
T9,286,0,14,5
T7D,286,0,15,7
T10,286,1,16,3
T13,286,0,17,4
T11,286,1,18,3
T26,286,0,19,7
T17,286,0,20,1
T31,286,0,21,7
T28,286,0,22,1
T22,286,0,23,7
T4F,286,0,24,3
T32,286,0,25,7
T1C,286,0,26,0
T3A,286,0,27,4
T5B,286,0,28,0
T9,286,1,29,6
T7C,286,0,30,6
T10,286,2,31,4
T5A,286,0,32,7
T11,286,2,33,4
T12,286,0,34,6
T7A,286,0,35,4
T8D,286,0,36,3
T3C,286,0,37,6
T15,286,0,38,4
T16,286,0,39,7
T14,286,0,40,5
T2B,286,0,41,5
T4B,286,0,42,7
T3D,286,0,43,7
T9,286,2,44,7
T1D,286,0,45,1
T10,286,3,46,5
T21,286,0,47,4
T11,286,3,48,5
T2D,286,0,49,7
T4D,286,0,50,1
T5C,286,0,51,1
T4C,286,0,52,0
T20,286,0,53,1
T24,286,0,54,4
T2A,286,0,55,4
T5E,286,0,56,3
T25,286,0,57,7
T3B,286,0,58,5
T9,286,3,59,0
T6D,286,0,60,5
T10,286,4,61,6
T8A,286,0,62,0
T11,286,4,63,6
T2C,286,0,64,6
T27,286,0,65,7
T5D,286,0,66,2
T6B,286,0,67,3
T34,286,0,68,1
T30,286,0,69,4
T1A,286,0,70,6
T6A,286,0,71,2
T7B,286,0,72,5
T8C,286,0,73,2
T9,286,4,74,1
T7C,287,0,1,7
T1D,287,0,2,2
T5A,287,0,3,0
T8D,287,0,4,4
T10,287,0,5,3
T26,287,0,6,0
T29,287,0,7,5
T6C,287,0,8,5
T33,287,0,9,2
T21,287,0,10,5
T15,287,0,11,5
T9,287,0,12,6
T11,287,0,13,3
T3B,287,0,14,6
T5F,287,0,15,5
T4C,287,0,16,1
T2D,287,0,17,0
T13,287,0,18,5
T4E,287,0,19,3
T10,287,1,20,4
T32,287,0,21,0
T22,287,0,22,0
T25,287,0,23,0
T7A,287,0,24,5
T14,287,0,25,6
T2C,287,0,26,7
T9,287,1,27,7
T11,287,1,28,4
T1A,287,0,29,7
T19,287,0,30,3
T1B,287,0,31,0
T5C,287,0,32,2
T2A,287,0,33,5
T18,287,0,34,5
T10,287,2,35,5
T5B,287,0,36,1
T8A,287,0,37,1
T1C,287,0,38,1
T8C,287,0,39,3
T3C,287,0,40,7
T5D,287,0,41,3
T9,287,2,42,0
T11,287,2,43,5
T8B,287,0,44,2
T20,287,0,45,2
T17,287,0,46,2
T6A,287,0,47,3
T4F,287,0,48,4
T31,287,0,49,0
T10,287,3,50,6
T16,287,0,51,0
T6B,287,0,52,4
T24,287,0,53,5
T23,287,0,54,5
T5E,287,0,55,4
T2B,287,0,56,6
T9,287,3,57,1
T11,287,3,58,6
T3A,287,0,59,5
T4D,287,0,60,2
T7B,287,0,61,6
T6D,287,0,62,6
T7D,287,0,63,0
T34,287,0,64,2
T10,287,4,65,7
T28,287,0,66,2
T30,287,0,67,5
T12,287,0,68,7
T3D,287,0,69,0
T27,287,0,70,0
T4A,287,0,71,7
T9,287,4,72,2
T11,287,4,73,7
T4B,287,0,74,0
T21,289,0,1,7
T7B,289,0,2,0
T2D,289,0,3,2
T4B,289,0,4,2
T13,289,0,5,7
T9,289,0,6,0
T22,289,0,7,2
T19,289,0,8,5
T4A,289,0,9,1
T8D,289,0,10,6
T1D,289,0,11,4
T28,289,0,12,4
T11,289,0,13,5
T10,289,0,14,5
T1C,289,0,15,3
T4E,289,0,16,5
T3C,289,0,17,1
T26,289,0,18,2
T6B,289,0,19,6
T8B,289,0,20,4
T9,289,1,21,1
T12,289,0,22,1
T5B,289,0,23,3
T24,289,0,24,7
T3B,289,0,25,0
T6A,289,0,26,5
T27,289,0,27,2
T11,289,1,28,6
T10,289,1,29,6
T6C,289,0,30,7
T2B,289,0,31,0
T31,289,0,32,2
T29,289,0,33,7
T25,289,0,34,2
T23,289,0,35,7
T9,289,2,36,2
T7A,289,0,37,7
T34,289,0,38,4
T2C,289,0,39,1
T3A,289,0,40,7
T18,289,0,41,7
T6D,289,0,42,0
T11,289,2,43,7
T10,289,2,44,7
T17,289,0,45,4
T15,289,0,46,7
T7D,289,0,47,2
T16,289,0,48,2
T1A,289,0,49,1
T8C,289,0,50,5
T9,289,3,51,3
T32,289,0,52,2
T5A,289,0,53,2
T30,289,0,54,7
T7C,289,0,55,1
T5F,289,0,56,7
T2A,289,0,57,7
T11,289,3,58,0
T10,289,3,59,0
T3D,289,0,60,2
T5D,289,0,61,5
T14,289,0,62,0
T4F,289,0,63,6
T33,289,0,64,4
T1B,289,0,65,2
T9,289,4,66,4
T20,289,0,67,4
T8A,289,0,68,3
T5E,289,0,69,6
T4D,289,0,70,4
T5C,289,0,71,4
T4C,289,0,72,3
T11,289,4,73,1
T10,289,4,74,1
T11,290,0,1,6
T2B,290,0,2,1
T3D,290,0,3,3
T27,290,0,4,3
T1C,290,0,5,4
T3B,290,0,6,1
T8D,290,0,7,7
T7C,290,0,8,2
T10,290,0,9,6
T21,290,0,10,0
T8B,290,0,11,5
T7B,290,0,12,1
T14,290,0,13,1
T9,290,0,14,1
T8A,290,0,15,4
T11,290,1,16,7
T2D,290,0,17,3
T1A,290,0,18,2
T3C,290,0,19,2
T4E,290,0,20,6
T12,290,0,21,2
T3A,290,0,22,0
T19,290,0,23,6
T10,290,1,24,7
T15,290,0,25,0
T25,290,0,26,3
T5E,290,0,27,7
T31,290,0,28,3
T9,290,1,29,2
T33,290,0,30,5
T11,290,2,31,0
T5C,290,0,32,5
T30,290,0,33,0
T4B,290,0,34,3
T23,290,0,35,0
T2A,290,0,36,0
T13,290,0,37,0
T6A,290,0,38,6
T10,290,2,39,0
T5F,290,0,40,0
T6B,290,0,41,7
T1B,290,0,42,3
T6D,290,0,43,1
T9,290,2,44,3
T34,290,0,45,5
T11,290,3,46,1
T7D,290,0,47,3
T6C,290,0,48,0
T5B,290,0,49,4
T17,290,0,50,5
T24,290,0,51,0
T32,290,0,52,3
T4F,290,0,53,7
T10,290,3,54,1
T29,290,0,55,0
T4C,290,0,56,4
T2C,290,0,57,2
T18,290,0,58,0
T9,290,3,59,4
T26,290,0,60,3
T11,290,4,61,2
T5D,290,0,62,6
T16,290,0,63,3
T5A,290,0,64,3
T28,290,0,65,5
T8C,290,0,66,6
T20,290,0,67,5
T1D,290,0,68,5
T10,290,4,69,2
T7A,290,0,70,0
T22,290,0,71,3
T4D,290,0,72,5
T4A,290,0,73,2
T9,290,4,74,5
T4F,291,0,1,0
T7B,291,0,2,2
T30,291,0,3,1
T6D,291,0,4,2
T14,291,0,5,2
T8A,291,0,6,5
T3A,291,0,7,1
T6A,291,0,8,7
T31,291,0,9,4
T24,291,0,10,1
T13,291,0,11,1
T11,291,0,12,7
T9,291,0,13,2
T10,291,0,14,7
T27,291,0,15,4
T2A,291,0,16,1
T5D,291,0,17,7
T4E,291,0,18,7
T22,291,0,19,4
T6C,291,0,20,1
T32,291,0,21,4
T34,291,0,22,6
T7C,291,0,23,3
T1A,291,0,24,3
T3B,291,0,25,2
T8D,291,0,26,0
T11,291,1,27,0
T9,291,1,28,3
T10,291,1,29,0
T12,291,0,30,3
T4D,291,0,31,6
T17,291,0,32,6
T3C,291,0,33,3
T2D,291,0,34,4
T1D,291,0,35,6
T33,291,0,36,6
T16,291,0,37,4
T23,291,0,38,1
T5E,291,0,39,0
T25,291,0,40,4
T5B,291,0,41,5
T11,291,2,42,1
T9,291,2,43,4
T10,291,2,44,1
T21,291,0,45,1
T5A,291,0,46,4
T4B,291,0,47,4
T2C,291,0,48,3
T4A,291,0,49,3
T26,291,0,50,4
T5C,291,0,51,6
T8B,291,0,52,6
T28,291,0,53,6
T1C,291,0,54,5
T19,291,0,55,7
T3D,291,0,56,4
T11,291,3,57,2
T9,291,3,58,5
T10,291,3,59,2
T7A,291,0,60,1
T5F,291,0,61,1
T7D,291,0,62,4
T15,291,0,63,1
T6B,291,0,64,0
T18,291,0,65,1
T8C,291,0,66,7
T29,291,0,67,1
T2B,291,0,68,2
T1B,291,0,69,4
T20,291,0,70,6
T4C,291,0,71,5
T11,291,4,72,3
T9,291,4,73,6
T10,291,4,74,3
T1C,292,0,1,6
T7A,292,0,2,2
T6D,292,0,3,3
T2D,292,0,4,5
T4D,292,0,5,7
T24,292,0,6,2
T5F,292,0,7,2
T10,292,0,8,0
T7D,292,0,9,5
T11,292,0,10,0
T6B,292,0,11,1
T30,292,0,12,2
T9,292,0,13,3
T28,292,0,14,7
T6A,292,0,15,0
T18,292,0,16,2
T4A,292,0,17,4
T25,292,0,18,5
T8B,292,0,19,7
T6C,292,0,20,2
T7C,292,0,21,4
T4F,292,0,22,1
T10,292,1,23,1
T32,292,0,24,5
T11,292,1,25,1
T5D,292,0,26,0
T3A,292,0,27,2
T9,292,1,28,4
T2C,292,0,29,4
T17,292,0,30,7
T23,292,0,31,2
T5B,292,0,32,6
T15,292,0,33,2
T19,292,0,34,0
T1D,292,0,35,7
T22,292,0,36,5
T8A,292,0,37,6
T10,292,2,38,2
T4B,292,0,39,5
T11,292,2,40,2
T1B,292,0,41,5
T3B,292,0,42,3
T9,292,2,43,5
T31,292,0,44,5
T29,292,0,45,2
T5C,292,0,46,7
T8C,292,0,47,0
T21,292,0,48,2
T4C,292,0,49,6
T26,292,0,50,5
T1A,292,0,51,4
T8D,292,0,52,1
T10,292,3,53,3
T5A,292,0,54,5
T11,292,3,55,3
T2B,292,0,56,3
T4E,292,0,57,0
T9,292,3,58,6
T7B,292,0,59,3
T34,292,0,60,7
T2A,292,0,61,2
T12,292,0,62,4
T33,292,0,63,7
T5E,292,0,64,1
T27,292,0,65,5
T20,292,0,66,7
T3D,292,0,67,5
T10,292,4,68,4
T13,292,0,69,2
T11,292,4,70,4
T16,292,0,71,5
T3C,292,0,72,4
T9,292,4,73,7
T14,292,0,74,3
T4C,293,0,1,7
T21,293,0,2,3
T22,293,0,3,6
T5D,293,0,4,1
T2B,293,0,5,4
T33,293,0,6,0
T1D,293,0,7,0
T15,293,0,8,3
T5F,293,0,9,3
T9,293,0,10,4
T28,293,0,11,0
T11,293,0,12,1
T23,293,0,13,3
T10,293,0,14,1
T24,293,0,15,3
T8A,293,0,16,7
T13,293,0,17,3
T16,293,0,18,6
T34,293,0,19,0
T14,293,0,20,4
T6C,293,0,21,3
T12,293,0,22,5
T17,293,0,23,0
T18,293,0,24,3
T9,293,1,25,5
T2D,293,0,26,6
T11,293,1,27,2
T7B,293,0,28,4
T10,293,1,29,2
T5B,293,0,30,7
T5A,293,0,31,6
T30,293,0,32,3
T25,293,0,33,6
T4F,293,0,34,2
T7A,293,0,35,3
T29,293,0,36,3
T27,293,0,37,6
T6A,293,0,38,1
T8D,293,0,39,2
T9,293,2,40,6
T3C,293,0,41,5
T11,293,2,42,3
T1B,293,0,43,6
T10,293,2,44,3
T8B,293,0,45,0
T32,293,0,46,6
T31,293,0,47,6
T26,293,0,48,6
T8C,293,0,49,1
T7D,293,0,50,6
T2A,293,0,51,3
T1C,293,0,52,7
T3D,293,0,53,6
T6B,293,0,54,2
T9,293,3,55,7
T19,293,0,56,1
T11,293,3,57,4
T3B,293,0,58,4
T10,293,3,59,4
T4B,293,0,60,6
T3A,293,0,61,3
T4A,293,0,62,5
T7C,293,0,63,5
T4D,293,0,64,0
T2C,293,0,65,5
T5C,293,0,66,0
T20,293,0,67,0
T4E,293,0,68,1
T6D,293,0,69,4
T9,293,4,70,0
T1A,293,0,71,5
T11,293,4,72,5
T5E,293,0,73,2
T10,293,4,74,5
T20,294,0,1,1
T8B,294,0,2,1
T34,294,0,3,1
T4B,294,0,4,7
T3D,294,0,5,7
T4D,294,0,6,1
T10,294,0,7,2
T16,294,0,8,7
T1B,294,0,9,7
T8A,294,0,10,0
T6D,294,0,11,5
T11,294,0,12,2
T14,294,0,13,5
T9,294,0,14,5
T12,294,0,15,6
T7C,294,0,16,6
T23,294,0,17,4
T17,294,0,18,1
T5E,294,0,19,3
T13,294,0,20,4
T3A,294,0,21,4
T10,294,1,22,3
T6A,294,0,23,2
T4E,294,0,24,2
T25,294,0,25,7
T3C,294,0,26,6
T11,294,1,27,3
T7D,294,0,28,7
T9,294,1,29,6
T1C,294,0,30,0
T2A,294,0,31,4
T5A,294,0,32,7
T24,294,0,33,4
T2C,294,0,34,6
T1D,294,0,35,1
T5F,294,0,36,4
T10,294,2,37,4
T15,294,0,38,4
T4F,294,0,39,3
T18,294,0,40,4
T8D,294,0,41,3
T11,294,2,42,4
T4A,294,0,43,6
T9,294,2,44,7
T2D,294,0,45,7
T33,294,0,46,1
T6C,294,0,47,4
T2B,294,0,48,5
T5C,294,0,49,1
T1A,294,0,50,6
T28,294,0,51,1
T10,294,3,52,5
T26,294,0,53,7
T5B,294,0,54,0
T8C,294,0,55,2
T19,294,0,56,2
T11,294,3,57,5
T6B,294,0,58,3
T9,294,3,59,0
T31,294,0,60,7
T32,294,0,61,7
T7B,294,0,62,5
T4C,294,0,63,0
T29,294,0,64,4
T22,294,0,65,7
T27,294,0,66,7
